번호,시간,회사명,종목코드,공시제목,제출인,접수일자
826,17:09,성문전자,014910,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
825,17:09,일진홀딩스,015860,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
824,17:09,이스타코,015020,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
823,17:09,키다리스튜디오,020120,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
822,17:09,광명전기,017040,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
821,17:09,롯데쇼핑,023530,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
820,17:09,삼원강재,023000,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
819,17:09,제이준코스메틱,025620,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
818,17:09,인지컨트롤스,023800,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
817,17:09,이구산업,025820,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
816,17:09,한국주강,025890,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
815,17:09,부국철강,026940,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
814,17:09,교보증권,030610,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
813,17:09,한솔홀딩스,004150,임원ㆍ주요주주특정증권등소유상황보고서,조동길,2020-03-27
812,17:09,NICE,034310,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
811,17:09,LG헬로비전,037560,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
810,17:09,유니온머티리얼,047400,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
809,17:09,YG PLUS,037270,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
808,17:09,DSR제강,069730,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
807,17:09,하나투어,039130,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
806,17:09,진양화학,051630,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
805,17:09,용평리조트,070960,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
804,17:09,대호에이엘,069460,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
803,17:09,나노메딕스,074610,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
802,17:09,유엔젤,072130,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
801,17:09,일진다이아,081000,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
800,17:09,STX엔진,077970,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
799,17:09,HSD엔진,082740,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
798,17:09,휠라홀딩스,081660,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
797,17:09,이월드,084680,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
796,17:09,미래에셋생명,085620,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
795,17:09,크라운해태홀딩스,005740,감사보고서 제출(자회사의 주요경영사항),크라운해태홀딩스,2020-03-27
794,17:09,세원셀론텍,091090,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
793,17:09,형지엘리트,093240,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
792,17:09,SK이노베이션,096770,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
791,17:09,락앤락,115390,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
790,17:09,화인베스틸,133820,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
789,17:09,코오롱플라스틱,138490,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
788,17:09,DSR,155660,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
787,17:09,JB금융지주,175330,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
786,17:09,한진칼,180640,[투자주의]특정계좌(군) 매매관여 과다종목(한진칼우),시장감시위원회,2020-03-27
785,17:09,서연이화,200880,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
784,17:09,금호에이치티,214330,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
783,17:09,토니모리,214420,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
782,17:09,잇츠한불,226320,[투자주의]특정계좌(군) 매매관여 과다종목,시장감시위원회,2020-03-27
781,17:09,롯데제과,280360,정기주주총회결과,롯데제과,2020-03-27
780,17:09,유화증권,003460,사외이사의선임ㆍ해임또는중도퇴임에관한신고,유화증권,2020-03-27
779,17:09,유화증권,003460,정기주주총회결과,유화증권,2020-03-27
778,17:08,유안타증권,003470,사외이사의선임ㆍ해임또는중도퇴임에관한신고,유안타증권,2020-03-27
777,17:08,TCC스틸,002710,임원ㆍ주요주주특정증권등소유상황보고서,손양수,2020-03-27
776,17:08,파미셀,005690,사외이사의선임ㆍ해임또는중도퇴임에관한신고,파미셀,2020-03-27
775,17:08,유안타증권,003470,정기주주총회결과,유안타증권,2020-03-27
774,17:08,현대자동차,005380,임원ㆍ주요주주특정증권등소유상황보고서,서승우,2020-03-27
773,17:08,롯데칠성음료,005300,정기주주총회결과,롯데칠성음료,2020-03-27
772,17:08,롯데제과,280360,사외이사의선임ㆍ해임또는중도퇴임에관한신고,롯데제과,2020-03-27
771,17:07,SK디스커버리,006120,타법인주식및출자증권취득결정(자회사의 주요경영사항),에스케이디스커버리,2020-03-27
770,17:07,동양,001520,사외이사의선임ㆍ해임또는중도퇴임에관한신고,동양,2020-03-27
769,17:07,사조산업,007160,임원ㆍ주요주주특정증권등소유상황보고서,이창주,2020-03-27
768,17:07,롯데칠성음료,005300,단기차입금증가결정,롯데칠성음료,2020-03-27
767,17:07,지누스,013890,정기주주총회결과,지누스,2020-03-27
766,17:07,동방,004140,사외이사의선임ㆍ해임또는중도퇴임에관한신고,동방,2020-03-27
765,17:07,SK가스,018670,유상증자결정(종속회사의 주요경영사항),SK가스,2020-03-27
764,17:07,농심홀딩스,072710,정기주주총회결과,농심홀딩스,2020-03-27
763,17:07,GS글로벌,001250,[연결포함]사업보고서(일반법인),지에스글로벌,2020-03-27
762,17:07,디아이동일,001530,정기주주총회결과,디아이동일,2020-03-27
761,17:06,태영건설,009410,특수관계인으로부터채권매수,태영건설,2020-03-27
760,17:06,삼성공조,006660,최대주주등소유주식변동신고서,삼성공조,2020-03-27
759,17:06,현대상선,011200,[정정]신규시설투자등,현대상선,2020-03-27
758,17:05,NAVER,035420,정기주주총회결과,네이버,2020-03-27
757,17:05,코스맥스비티아이,044820,최대주주등소유주식변동신고서,코스맥스비티아이,2020-03-27
756,17:05,동양,001520,정기주주총회결과,동양,2020-03-27
755,17:05,크라운제과,264900,대표이사(대표집행임원) 변경(안내공시),크라운제과,2020-03-27
754,17:05,유니퀘스트,077500,주식등의대량보유상황보고서(일반),임창완,2020-03-27
753,17:05,사조산업,007160,임원ㆍ주요주주특정증권등소유상황보고서,임태기,2020-03-27
752,17:05,SK가스,018670,타법인주식및출자증권취득결정,SK가스,2020-03-27
751,17:04,롯데푸드,002270,[정정]유형자산 양도 결정,롯데푸드,2020-03-27
750,17:04,태영건설,009410,특수관계인으로부터채권매수,태영건설,2020-03-27
749,17:04,크라운해태홀딩스,005740,최대주주등소유주식변동신고서,크라운해태홀딩스,2020-03-27
748,17:04,롯데칠성음료,005300,최대주주등소유주식변동신고서,롯데칠성음료,2020-03-27
747,17:04,SK디스커버리,006120,타인에대한채무보증결정(자회사의 주요경영사항),에스케이디스커버리,2020-03-27
746,17:04,현대상선,011200,정기주주총회결과,현대상선,2020-03-27
745,17:04,현대자동차,005380,임원ㆍ주요주주특정증권등소유상황보고서,곽근영,2020-03-27
744,17:03,드림텍,192650,임원ㆍ주요주주특정증권등소유상황보고서,임부택,2020-03-27
743,17:03,KR모터스,000040,정기주주총회결과,KR모터스,2020-03-27
742,17:03,디아이동일,001530,대표이사(대표집행임원) 변경(안내공시),디아이동일,2020-03-27
741,17:02,텔코웨어,078000,[연결포함]사업보고서(일반법인),텔코웨어,2020-03-27
740,17:02,사조산업,007160,임원ㆍ주요주주특정증권등소유상황보고서,김정수,2020-03-27
739,17:02,디아이동일,001530,사외이사의선임ㆍ해임또는중도퇴임에관한신고,디아이동일,2020-03-27
738,17:01,NAVER,035420,타인에대한채무보증결정,네이버,2020-03-27
737,17:01,고려개발,004200,주식명의개서정지(주주명부폐쇄),고려개발,2020-03-27
736,17:01,고려개발,004200,주주총회소집결의,고려개발,2020-03-27
735,17:01,드림텍,192650,주식등의대량보유상황보고서(일반),유니퀘스트,2020-03-27
734,17:00,동방,004140,정기주주총회결과,동방,2020-03-27
733,17:00,한화,000880,주식등의대량보유상황보고서(일반),김승연,2020-03-27
732,17:00,휴스틸,005010,주식등의대량보유상황보고서(일반),박순석,2020-03-27
731,17:00,한국타이어앤테크놀로지,161390,최대주주등소유주식변동신고서,한국타이어앤테크놀로지,2020-03-27
730,17:00,TCC스틸,002710,임원ㆍ주요주주특정증권등소유상황보고서,박광영,2020-03-27
729,16:59,한국테크놀로지그룹,000240,정기주주총회결과,한국테크놀로지그룹,2020-03-27
728,16:59,JW중외제약,001060,사외이사의선임ㆍ해임또는중도퇴임에관한신고,JW중외제약,2020-03-27
727,16:58,크라운해태홀딩스,005740,주식등의대량보유상황보고서(일반),윤영달,2020-03-27
726,16:57,국보,001140,조회공시 요구(현저한 시황변동)에 대한 답변(미확정),국보,2020-03-27
725,16:57,MH에탄올,023150,[연결포함]사업보고서(일반법인),MH에탄올,2020-03-27
724,16:56,한국타이어앤테크놀로지,161390,임원ㆍ주요주주특정증권등소유상황보고서,조충환,2020-03-27
723,16:56,롯데관광개발,032350,정기주주총회결과,롯데관광개발,2020-03-27
722,16:55,현대자동차,005380,임원ㆍ주요주주특정증권등소유상황보고서,박현달,2020-03-27
721,16:54,SK가스,018670,타인에대한채무보증결정,SK가스,2020-03-27
720,16:54,한세엠케이,069640,[정정]참고서류,네비스탁,2020-03-27
719,16:53,롯데쇼핑,023530,임원ㆍ주요주주특정증권등소유상황보고서,이정혜,2020-03-27
718,16:53,제이에스코퍼레이션,194370,[연결포함]사업보고서(일반법인),제이에스코퍼레이션,2020-03-27
717,16:52,롯데하이마트,071840,사외이사의선임ㆍ해임또는중도퇴임에관한신고,롯데하이마트,2020-03-27
716,16:52,한국타이어앤테크놀로지,161390,임원ㆍ주요주주특정증권등소유상황보고서,이수일,2020-03-27
715,16:51,풀무원,017810,주식매수선택권부여에관한신고,풀무원,2020-03-27
714,16:51,금호산업,002990,정기주주총회결과,금호산업,2020-03-27
713,16:51,한전기술,052690,주식명의개서정지(주주명부폐쇄),한국전력기술,2020-03-27
712,16:51,포스코강판,058430,[연결포함]사업보고서(일반법인),포스코강판,2020-03-27
711,16:50,E1,017940,사외이사의선임ㆍ해임또는중도퇴임에관한신고,E1,2020-03-27
710,16:50,한전기술,052690,주주총회소집결의,한국전력기술,2020-03-27
709,16:50,롯데지주,004990,최대주주등소유주식변동신고서,롯데지주,2020-03-27
708,16:49,E1,017940,사외이사의선임ㆍ해임또는중도퇴임에관한신고,E1,2020-03-27
707,16:49,풀무원,017810,사외이사의선임ㆍ해임또는중도퇴임에관한신고,풀무원,2020-03-27
706,16:48,롯데지주,004990,주식등의대량보유상황보고서(일반),신격호,2020-03-27
705,16:48,동부제철,016380,사외이사의선임ㆍ해임또는중도퇴임에관한신고,동부제철,2020-03-27
704,16:48,크라운제과,264900,정기주주총회결과,크라운제과,2020-03-27
703,16:47,JW중외제약,001060,정기주주총회결과,JW중외제약,2020-03-27
702,16:47,롯데하이마트,071840,최대주주등소유주식변동신고서,롯데하이마트,2020-03-27
701,16:47,NICE,034310,주식매수선택권부여에관한신고,NICE홀딩스,2020-03-27
700,16:47,풀무원,017810,사외이사의선임ㆍ해임또는중도퇴임에관한신고,풀무원,2020-03-27
699,16:47,유한양행,000100,"매매거래정지및정지해제(주식분할에 따른 전자등록 변경, 말소)",유가증권시장본부,2020-03-27
698,16:46,인스코비,006490,사외이사의선임ㆍ해임또는중도퇴임에관한신고,인스코비,2020-03-27
697,16:46,호전실업,111110,사외이사의선임ㆍ해임또는중도퇴임에관한신고,호전실업,2020-03-27
696,16:46,크라운해태홀딩스,005740,사외이사의선임ㆍ해임또는중도퇴임에관한신고,크라운해태홀딩스,2020-03-27
695,16:46,태경산업,015890,대표이사(대표집행임원) 변경(안내공시),태경산업,2020-03-27
694,16:46,인스코비,006490,전환가액ㆍ신주인수권행사가액ㆍ교환가액의 조정(안내공시),인스코비,2020-03-27
693,16:46,예스코홀딩스,015360,주식명의개서정지(주주명부폐쇄),예스코홀딩스,2020-03-27
692,16:46,롯데쇼핑,023530,정기주주총회결과,롯데쇼핑,2020-03-27
691,16:45,동부제철,016380,사외이사의선임ㆍ해임또는중도퇴임에관한신고,동부제철,2020-03-27
690,16:45,롯데쇼핑,023530,사외이사의선임ㆍ해임또는중도퇴임에관한신고,롯데쇼핑,2020-03-27
689,16:45,유니퀘스트,077500,최대주주등소유주식변동신고서,유니퀘스트,2020-03-27
688,16:44,태경산업,015890,사외이사의선임ㆍ해임또는중도퇴임에관한신고,태경산업,2020-03-27
687,16:44,크라운해태홀딩스,005740,정기주주총회결과,크라운해태홀딩스,2020-03-27
686,16:44,동부제철,016380,사외이사의선임ㆍ해임또는중도퇴임에관한신고,동부제철,2020-03-27
685,16:43,풀무원,017810,정기주주총회결과,풀무원,2020-03-27
684,16:43,롯데쇼핑,023530,최대주주등소유주식변동신고서,롯데쇼핑,2020-03-27
683,16:43,롯데푸드,002270,사외이사의선임ㆍ해임또는중도퇴임에관한신고,롯데푸드,2020-03-27
682,16:43,호전실업,111110,사외이사의선임ㆍ해임또는중도퇴임에관한신고,호전실업,2020-03-27
681,16:42,동부제철,016380,사외이사의선임ㆍ해임또는중도퇴임에관한신고,동부제철,2020-03-27
680,16:42,롯데푸드,002270,정기주주총회결과,롯데푸드,2020-03-27
679,16:41,에어부산,298690,사외이사의선임ㆍ해임또는중도퇴임에관한신고,에어부산,2020-03-27
678,16:41,롯데푸드,002270,사외이사의선임ㆍ해임또는중도퇴임에관한신고,롯데푸드,2020-03-27
677,16:41,KR모터스,000040,단기차입금증가결정,KR모터스,2020-03-27
676,16:40,한진중공업,097230,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한진중공업,2020-03-27
675,16:40,태경산업,015890,정기주주총회결과,태경산업,2020-03-27
674,16:40,에어부산,298690,정기주주총회결과,에어부산,2020-03-27
673,16:40,대한제당,001790,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대한제당,2020-03-27
672,16:40,신성이엔지,011930,사외이사의선임ㆍ해임또는중도퇴임에관한신고,신성이엔지,2020-03-27
671,16:40,NICE,034310,사외이사의선임ㆍ해임또는중도퇴임에관한신고,NICE홀딩스,2020-03-27
670,16:39,유양디앤유,011690,정기주주총회결과,유양디앤유,2020-03-27
669,16:39,케이티앤지,033780,[정정]참고서류,케이티앤지,2020-03-27
668,16:39,GS건설,006360,전환가액ㆍ신주인수권행사가액ㆍ교환가액의 조정(안내공시),지에스건설,2020-03-27
667,16:39,E1,017940,정기주주총회결과,E1,2020-03-27
666,16:39,포스코,005490,임원ㆍ주요주주특정증권등소유상황보고서,오경식,2020-03-27
665,16:38,대한제당,001790,정기주주총회결과,대한제당,2020-03-27
664,16:38,롯데정보통신,286940,임원ㆍ주요주주특정증권등소유상황보고서,현종도,2020-03-27
663,16:38,고려산업,002140,최대주주등소유주식변동신고서,고려산업,2020-03-27
662,16:38,드림텍,192650,최대주주등소유주식변동신고서,드림텍,2020-03-27
661,16:38,드림텍,192650,주식매수선택권부여에관한신고,드림텍,2020-03-27
660,16:38,한진중공업,097230,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한진중공업,2020-03-27
659,16:38,삼천리,004690,정기주주총회결과,삼천리,2020-03-27
658,16:38,드림텍,192650,정기주주총회결과,드림텍,2020-03-27
657,16:37,NICE,034310,사외이사의선임ㆍ해임또는중도퇴임에관한신고[정],NICE홀딩스,2020-03-27
656,16:37,동부제철,016380,정기주주총회결과,동부제철,2020-03-27
655,16:35,삼호,001880,회사합병 결정,삼호,2020-03-27
654,16:35,대림산업,000210,투자판단 관련 주요경영사항,대림산업,2020-03-27
653,16:35,고려개발,004200,회사합병 결정,고려개발,2020-03-27
652,16:35,고려개발,004200,매매거래정지 및 정지해제(중요내용공시),유가증권시장본부,2020-03-27
651,16:35,삼호,001880,매매거래정지 및 정지해제(중요내용공시),유가증권시장본부,2020-03-27
650,16:34,금강공업,014280,최대주주등소유주식변동신고서,금강공업,2020-03-27
649,16:34,LIG넥스원,079550,자기주식취득결과보고서,엘아이지넥스원,2020-03-27
648,16:33,아시아나IDT,267850,사외이사의선임ㆍ해임또는중도퇴임에관한신고,아시아나아이디티,2020-03-27
647,16:33,케이티,030200,임원ㆍ주요주주특정증권등소유상황보고서,해용선,2020-03-27
646,16:32,SK가스,018670,사외이사의선임ㆍ해임또는중도퇴임에관한신고,SK가스,2020-03-27
645,16:32,롯데하이마트,071840,공정거래 자율준수프로그램 운영현황(안내공시),롯데하이마트,2020-03-27
644,16:32,일진다이아,081000,대표이사(대표집행임원) 변경(안내공시),일진다이아몬드,2020-03-27
643,16:31,호전실업,111110,정기주주총회결과,호전실업,2020-03-27
642,16:31,아시아나IDT,267850,사외이사의선임ㆍ해임또는중도퇴임에관한신고,아시아나아이디티,2020-03-27
641,16:31,케이티앤지,033780,[정정]주주총회소집공고,케이티앤지,2020-03-27
640,16:30,사조산업,007160,사외이사의선임ㆍ해임또는중도퇴임에관한신고,사조산업,2020-03-27
639,16:30,유엔젤,072130,[연결포함]사업보고서(일반법인),유엔젤,2020-03-27
638,16:30,아세아시멘트,183190,임원ㆍ주요주주특정증권등소유상황보고서,이인범,2020-03-27
637,16:30,포스코강판,058430,임원ㆍ주요주주특정증권등소유상황보고서,신건철,2020-03-27
636,16:30,일진다이아,081000,사외이사의선임ㆍ해임또는중도퇴임에관한신고,일진다이아몬드,2020-03-27
635,16:29,한진중공업,097230,정기주주총회결과,한진중공업,2020-03-27
634,16:29,아시아나IDT,267850,사외이사의선임ㆍ해임또는중도퇴임에관한신고,아시아나아이디티,2020-03-27
633,16:29,사조산업,007160,사외이사의선임ㆍ해임또는중도퇴임에관한신고,사조산업,2020-03-27
632,16:29,일진다이아,081000,정기주주총회결과,일진다이아몬드,2020-03-27
631,16:28,세기상사,002420,사업보고서(일반법인),세기상사,2020-03-27
630,16:28,코스맥스비티아이,044820,주식등의대량보유상황보고서(일반),이경수,2020-03-27
629,16:28,GS건설,006360,임원ㆍ주요주주특정증권등소유상황보고서,허진수,2020-03-27
628,16:28,롯데하이마트,071840,정기주주총회결과,롯데하이마트,2020-03-27
627,16:27,SK가스,018670,정기주주총회결과,SK가스,2020-03-27
626,16:27,락앤락,115390,사외이사의선임ㆍ해임또는중도퇴임에관한신고,락앤락,2020-03-27
625,16:27,고려산업,002140,정기주주총회결과,고려산업,2020-03-27
624,16:26,케이티,030200,임원ㆍ주요주주특정증권등소유상황보고서,최시환,2020-03-27
623,16:26,아시아나IDT,267850,사외이사의선임ㆍ해임또는중도퇴임에관한신고,아시아나아이디티,2020-03-27
622,16:25,유엔젤,072130,정기주주총회결과,유엔젤,2020-03-27
621,16:25,유나이티드,033270,사업보고서(일반법인),한국유나이티드제약,2020-03-27
620,16:25,락앤락,115390,사외이사의선임ㆍ해임또는중도퇴임에관한신고,락앤락,2020-03-27
619,16:25,에스엘,005850,임원ㆍ주요주주특정증권등소유상황보고서,서영주,2020-03-27
618,16:24,SK가스,018670,최대주주등소유주식변동신고서,SK가스,2020-03-27
617,16:24,아시아나IDT,267850,정기주주총회결과,아시아나아이디티,2020-03-27
616,16:23,쿠쿠홈시스,284740,사외이사의선임ㆍ해임또는중도퇴임에관한신고,쿠쿠홈시스,2020-03-27
615,16:23,한미반도체,042700,[연결포함]사업보고서(일반법인),한미반도체,2020-03-27
614,16:23,사조산업,007160,대표이사(대표집행임원) 변경(안내공시),사조산업,2020-03-27
613,16:23,락앤락,115390,사외이사의선임ㆍ해임또는중도퇴임에관한신고,락앤락,2020-03-27
612,16:23,효성화학,298000,주식등의대량보유상황보고서(약식),삼성액티브자산운용,2020-03-27
611,16:23,NICE,034310,정기주주총회결과,NICE홀딩스,2020-03-27
610,16:22,CJ제일제당,097950,정기주주총회결과,CJ제일제당,2020-03-27
609,16:22,쿠쿠홈시스,284740,사외이사의선임ㆍ해임또는중도퇴임에관한신고,쿠쿠홈시스,2020-03-27
608,16:22,미래에셋대우,006800,임원ㆍ주요주주특정증권등소유상황보고서,노정숙,2020-03-27
607,16:21,사조산업,007160,정기주주총회결과,사조산업,2020-03-27
606,16:21,케이티,030200,임원ㆍ주요주주특정증권등소유상황보고서,이한섭,2020-03-27
605,16:21,키움투자자산운용,047230,ETF 추가 ㆍ 변경상장신청서(수량변경)(일괄공시),키움투자자산운용,2020-03-27
604,16:20,아시아나항공,020560,정기주주총회결과,아시아나항공,2020-03-27
603,16:20,이연제약,102460,사외이사의선임ㆍ해임또는중도퇴임에관한신고,이연제약,2020-03-27
602,16:20,쿠쿠홈시스,284740,사외이사의선임ㆍ해임또는중도퇴임에관한신고,쿠쿠홈시스,2020-03-27
601,16:18,신세계푸드,031440,주식등의대량보유상황보고서(약식),미래에셋자산운용,2020-03-27
600,16:18,천일고속,000650,사외이사의선임ㆍ해임또는중도퇴임에관한신고,천일고속,2020-03-27
599,16:18,포스코,005490,임원ㆍ주요주주특정증권등소유상황보고서,김희,2020-03-27
598,16:18,쿠쿠홈시스,284740,사외이사의선임ㆍ해임또는중도퇴임에관한신고,쿠쿠홈시스,2020-03-27
597,16:18,디와이,013570,정기주주총회결과,디와이,2020-03-27
596,16:17,미래에셋대우,006800,임원ㆍ주요주주특정증권등소유상황보고서,조웅기,2020-03-27
595,16:17,천일고속,000650,정기주주총회결과,천일고속,2020-03-27
594,16:17,아시아나항공,020560,[정정]유상증자결정,아시아나항공,2020-03-27
593,16:16,코스모신소재,005070,사업보고서(일반법인),코스모신소재,2020-03-27
592,16:16,삼성증권,016360,증권발행실적보고서,삼성증권,2020-03-27
591,16:16,이연제약,102460,사외이사의선임ㆍ해임또는중도퇴임에관한신고,이연제약,2020-03-27
590,16:16,쿠쿠홈시스,284740,사외이사의선임ㆍ해임또는중도퇴임에관한신고,쿠쿠홈시스,2020-03-27
589,16:16,남영비비안,002070,[정정]분기보고서(일반법인),남영비비안,2020-03-27
588,16:15,남영비비안,002070,[정정][연결포함]사업보고서(일반법인),남영비비안,2020-03-27
587,16:15,락앤락,115390,정기주주총회결과(제15기),락앤락,2020-03-27
586,16:15,대신증권,003540,최대주주등소유주식변동신고서,대신증권,2020-03-27
585,16:14,미래에셋대우,006800,임원ㆍ주요주주특정증권등소유상황보고서,윤성범,2020-03-27
584,16:14,삼성증권,016360,증권발행실적보고서,삼성증권,2020-03-27
583,16:14,남영비비안,002070,[정정][연결포함]사업보고서(일반법인),남영비비안,2020-03-27
582,16:14,삼성엔지니어링,028050,임원ㆍ주요주주특정증권등소유상황보고서,문덕규,2020-03-27
581,16:13,폴루스바이오팜,007630,[정정]소송 등의 제기ㆍ신청(경영권 분쟁 소송),폴루스바이오팜,2020-03-27
580,16:13,녹십자홀딩스,005250,주식등의대량보유상황보고서(일반),허일섭,2020-03-27
579,16:13,쿠쿠홈시스,284740,사외이사의선임ㆍ해임또는중도퇴임에관한신고,쿠쿠홈시스,2020-03-27
578,16:13,대구백화점,006370,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대구백화점,2020-03-27
577,16:13,에이프로젠제약,003060,[연결포함]사업보고서(일반법인),에이프로젠제약,2020-03-27
576,16:13,케이티,030200,임원ㆍ주요주주특정증권등소유상황보고서,박병삼,2020-03-27
575,16:12,금호에이치티,214330,임원ㆍ주요주주특정증권등소유상황보고서,에스맥,2020-03-27
574,16:12,삼성증권,016360,증권발행실적보고서,삼성증권,2020-03-27
573,16:12,제이에스코퍼레이션,194370,단기차입금증가결정,제이에스코퍼레이션,2020-03-27
572,16:11,경동인베스트,012320,정기주주총회결과,경동인베스트,2020-03-27
571,16:11,미원상사,002840,임원ㆍ주요주주특정증권등소유상황보고서,윤석열,2020-03-27
570,16:10,조일알미늄,018470,유상증자 또는 주식관련사채 등의 발행결과(자율공시),조일알미늄,2020-03-27
569,16:10,케이티앤지,033780,[정정]주주총회소집결의,케이티앤지,2020-03-27
568,16:10,삼화콘덴서공업,001820,사외이사의선임ㆍ해임또는중도퇴임에관한신고,삼화콘덴서공업,2020-03-27
567,16:10,삼성증권,016360,증권발행실적보고서,삼성증권,2020-03-27
566,16:10,대구백화점,006370,정기주주총회결과,대구백화점,2020-03-27
565,16:10,일정실업,008500,정기주주총회결과,일정실업,2020-03-27
564,16:10,한온시스템,018880,중간(분기)배당락 기준가격 안내,유가증권시장본부,2020-03-27
563,16:10,대동공업,000490,정기주주총회결과,대동공업,2020-03-27
562,16:10,쿠쿠홈시스,284740,정기주주총회결과,쿠쿠홈시스,2020-03-27
561,16:09,천일고속,000650,중간(분기)배당락 기준가격 안내,유가증권시장본부,2020-03-27
560,16:09,쿠쿠홀딩스,192400,현금ㆍ현물 배당 결정(자회사의 주요경영사항),쿠쿠홀딩스,2020-03-27
559,16:09,쌍용양회공업,003410,중간(분기)배당락 기준가격 안내(쌍용양회우),유가증권시장본부,2020-03-27
