번호,시간,회사명,종목코드,공시제목,제출인,접수일자
558,16:08,넷마블,251270,정기주주총회결과,넷마블,2020-03-27
557,16:08,케이티,030200,임원ㆍ주요주주특정증권등소유상황보고서,문영일,2020-03-27
556,16:08,쌍용양회공업,003410,중간(분기)배당락 기준가격 안내,유가증권시장본부,2020-03-27
555,16:08,두산,000150,중간(분기)배당락 기준가격 안내(두산2우B),유가증권시장본부,2020-03-27
554,16:07,두산,000150,중간(분기)배당락 기준가격 안내(두산우),유가증권시장본부,2020-03-27
553,16:07,한국프랜지공업,010100,정기주주총회결과,한국프랜지공업,2020-03-27
552,16:07,금호에이치티,214330,주식등의대량보유상황보고서(일반),에스맥,2020-03-27
551,16:07,두산,000150,중간(분기)배당락 기준가격 안내,유가증권시장본부,2020-03-27
550,16:06,미원상사,002840,주식등의대량보유상황보고서(일반),김정돈,2020-03-27
549,16:06,동남합성,023450,중간(분기)배당락 기준가격 안내,유가증권시장본부,2020-03-27
548,16:06,삼화콘덴서공업,001820,대표이사(대표집행임원) 변경(안내공시),삼화콘덴서공업,2020-03-27
547,16:06,메리츠종금증권,008560,증권발행실적보고서,메리츠종합금융증권,2020-03-27
546,16:06,동양철관,008970,사외이사의선임ㆍ해임또는중도퇴임에관한신고,동양철관,2020-03-27
545,16:06,금비,008870,중간(분기)배당락 기준가격 안내,유가증권시장본부,2020-03-27
544,16:05,삼아알미늄,006110,정기주주총회결과,삼아알미늄,2020-03-27
543,16:05,포스코,005490,중간(분기)배당락 기준가격 안내,유가증권시장본부,2020-03-27
542,16:05,한세엠케이,069640,최대주주등소유주식변동신고서,한세엠케이,2020-03-27
541,16:05,현대미포조선,010620,주식등의대량보유상황보고서(일반),한국조선해양,2020-03-27
540,16:05,유안타증권,003470,대표이사(대표집행임원) 변경(안내공시),유안타증권,2020-03-27
539,16:05,동일제강,002690,사외이사의선임ㆍ해임또는중도퇴임에관한신고,동일제강,2020-03-27
538,16:05,쿠쿠홈시스,284740,현금ㆍ현물 배당 결정,쿠쿠홈시스,2020-03-27
537,16:04,대동공업,000490,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대동공업,2020-03-27
536,16:04,송원산업,004430,[연결포함]사업보고서(일반법인),송원산업,2020-03-27
535,16:04,한화생명,088350,임원ㆍ주요주주특정증권등소유상황보고서,안중철,2020-03-27
534,16:04,메리츠종금증권,008560,증권발행실적보고서,메리츠종합금융증권,2020-03-27
533,16:04,지엠비코리아,013870,정기주주총회결과,지엠비코리아,2020-03-27
532,16:03,,999990,배당락 기준가격 안내(3월 결산법인),유가증권시장본부,2020-03-27
531,16:03,미원상사,002840,최대주주등소유주식변동신고서,미원상사,2020-03-27
530,16:02,케이티,030200,임원ㆍ주요주주특정증권등소유상황보고서,김영인,2020-03-27
529,16:02,동일제강,002690,정기주주총회결과,동일제강,2020-03-27
528,16:02,현대중공업지주,267250,임원ㆍ주요주주특정증권등소유상황보고서,가삼현,2020-03-27
527,16:02,동원산업,006040,사외이사의선임ㆍ해임또는중도퇴임에관한신고,동원산업,2020-03-27
526,16:01,신한,005450,정기주주총회결과,신한,2020-03-27
525,16:00,휠라홀딩스,081660,정기주주총회결과,휠라홀딩스,2020-03-27
524,16:00,신원,009270,[연결포함]사업보고서(일반법인),신원,2020-03-27
523,16:00,현대에이치씨엔,126560,[연결포함]사업보고서(일반법인),현대에이치씨엔,2020-03-27
522,16:00,선진,136490,[연결포함]사업보고서(일반법인),선진,2020-03-27
521,16:00,금강공업,014280,정기주주총회결과,금강공업,2020-03-27
520,15:59,동원산업,006040,사외이사의선임ㆍ해임또는중도퇴임에관한신고,동원산업,2020-03-27
519,15:59,유안타증권,003470,최대주주등소유주식변동신고서,유안타증권,2020-03-27
518,15:59,티탑스,030790,[정정]유상증자결정,티탑스,2020-03-27
517,15:58,한세엠케이,069640,임원ㆍ주요주주특정증권등소유상황보고서,한세실업,2020-03-27
516,15:57,쎌마테라퓨틱스,015540,주식등의대량보유상황보고서(약식),뉴웨이브메디컬투자조합 제1호,2020-03-27
515,15:57,한국조선해양,009540,임원ㆍ주요주주특정증권등소유상황보고서,가삼현,2020-03-27
514,15:57,케이티,030200,임원ㆍ주요주주특정증권등소유상황보고서,김영우,2020-03-27
513,15:57,동원산업,006040,정기주주총회결과,동원산업,2020-03-27
512,15:57,알루코,001780,[연결포함]사업보고서(일반법인),알루코,2020-03-27
511,15:56,삼양홀딩스,000070,정기주주총회결과,삼양홀딩스,2020-03-27
510,15:56,아시아나항공,020560,사외이사의선임ㆍ해임또는중도퇴임에관한신고,아시아나항공,2020-03-27
509,15:55,한일철강,002220,임원ㆍ주요주주특정증권등소유상황보고서,엄채윤,2020-03-27
508,15:55,삼화전자공업,011230,사외이사의선임ㆍ해임또는중도퇴임에관한신고,삼화전자공업,2020-03-27
507,15:55,삼부토건,001470,정기주주총회결과,삼부토건,2020-03-27
506,15:55,한국가스공사,036460,정기주주총회결과,한국가스공사,2020-03-27
505,15:55,컨버즈,109070,전환가액ㆍ신주인수권행사가액ㆍ교환가액의 조정(안내공시),컨버즈,2020-03-27
504,15:54,진에어,272450,단기차입금증가결정,진에어,2020-03-27
503,15:54,삼화콘덴서공업,001820,정기주주총회결과,삼화콘덴서공업,2020-03-27
502,15:54,녹십자홀딩스,005250,최대주주등소유주식변동신고서,녹십자홀딩스,2020-03-27
501,15:54,지엠비코리아,013870,최대주주등소유주식변동신고서,지엠비코리아,2020-03-27
500,15:54,노루홀딩스,000320,최대주주등소유주식변동신고서,노루홀딩스,2020-03-27
499,15:53,이연제약,102460,정기주주총회결과,이연제약,2020-03-27
498,15:53,한일철강,002220,임원ㆍ주요주주특정증권등소유상황보고서,엄정헌,2020-03-27
497,15:52,광전자,017900,정기주주총회결과,광전자,2020-03-27
496,15:52,케이티,030200,임원ㆍ주요주주특정증권등소유상황보고서,김봉기,2020-03-27
495,15:52,노루홀딩스,000320,임원ㆍ주요주주특정증권등소유상황보고서,한원석,2020-03-27
494,15:51,사조오양,006090,정기주주총회결과,사조오양,2020-03-27
493,15:51,한국전력공사,015760,정기주주총회결과,한국전력공사,2020-03-27
492,15:51,한일철강,002220,임원ㆍ주요주주특정증권등소유상황보고서,엄신영,2020-03-27
491,15:51,일신석재,007110,정기주주총회결과,일신석재,2020-03-27
490,15:50,삼화전자공업,011230,정기주주총회결과,삼화전자공업,2020-03-27
489,15:49,대한전선,001440,정기주주총회결과,대한전선,2020-03-27
488,15:49,알루코,001780,사외이사의선임ㆍ해임또는중도퇴임에관한신고,알루코,2020-03-27
487,15:48,대원강업,000430,대표이사(대표집행임원) 변경(안내공시),대원강업,2020-03-27
486,15:48,사조대림,003960,정기주주총회결과,사조대림,2020-03-27
485,15:48,계양전기,012200,대표이사(대표집행임원) 변경(안내공시),계양전기,2020-03-27
484,15:47,알루코,001780,사외이사의선임ㆍ해임또는중도퇴임에관한신고,알루코,2020-03-27
483,15:47,영풍,000670,특수관계인으로부터주식의취득,영풍,2020-03-27
482,15:47,삼성증권,016360,투자설명서[일괄신고-사채],삼성증권,2020-03-27
481,15:46,노루홀딩스,000320,주식등의대량보유상황보고서(일반),한영재,2020-03-27
480,15:46,현대미포조선,010620,최대주주등소유주식변동신고서,현대미포조선,2020-03-27
479,15:45,현대차증권,001500,증권발행실적보고서,현대차증권,2020-03-27
478,15:45,대동공업,000490,대표이사(대표집행임원) 변경(안내공시),대동공업,2020-03-27
477,15:45,조일알미늄,018470,주식등의대량보유상황보고서(약식),신한금융투자,2020-03-27
476,15:45,서흥,008490,[연결포함]사업보고서(일반법인),서흥,2020-03-27
475,15:44,세원셀론텍,091090,주식등의대량보유상황보고서(약식),수성자산운용,2020-03-27
474,15:44,영풍,000670,특수관계인으로부터주식의취득,영풍,2020-03-27
473,15:44,한국쉘석유,002960,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한국쉘석유,2020-03-27
472,15:43,아주캐피탈,033660,단기차입금증가결정,아주캐피탈,2020-03-27
471,15:43,계양전기,012200,사외이사의선임ㆍ해임또는중도퇴임에관한신고,계양전기,2020-03-27
470,15:43,후성,093370,타인에대한채무보증결정,후성,2020-03-27
469,15:42,SBS미디어홀딩스,101060,정기주주총회결과,SBS미디어홀딩스,2020-03-27
468,15:42,혜인,003010,정기주주총회결과,혜인,2020-03-27
467,15:42,갤럭시아에스엠,011420,대표이사(대표집행임원) 변경(안내공시),갤럭시아 에스엠,2020-03-27
466,15:42,케이티,030200,임원ㆍ주요주주특정증권등소유상황보고서,구강본,2020-03-27
465,15:42,STX중공업,071970,대표이사(대표집행임원) 변경(안내공시),STX중공업,2020-03-27
464,15:42,포스코,005490,임원ㆍ주요주주특정증권등소유상황보고서,정범수,2020-03-27
463,15:42,엔에이치엔,181710,주식등의대량보유상황보고서(일반),이준호,2020-03-27
462,15:42,알루코,001780,정기주주총회결과,알루코,2020-03-27
461,15:42,한국쉘석유,002960,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한국쉘석유,2020-03-27
460,15:42,지엠비코리아,013870,임원ㆍ주요주주특정증권등소유상황보고서,정세영,2020-03-27
459,15:42,계양전기,012200,사외이사의선임ㆍ해임또는중도퇴임에관한신고,계양전기,2020-03-27
458,15:41,한전산업,130660,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한전산업개발,2020-03-27
457,15:41,메리츠종금증권,008560,증권발행실적보고서,메리츠종합금융증권,2020-03-27
456,15:41,한전산업,130660,[정정]단일판매ㆍ공급계약 체결(자율공시),한전산업개발,2020-03-27
455,15:41,영풍,000670,특수관계인으로부터주식의취득,영풍,2020-03-27
454,15:40,경인전자,009140,[연결포함]사업보고서(일반법인),경인전자,2020-03-27
453,15:40,고려제강,002240,정기주주총회결과,고려제강,2020-03-27
452,15:40,STX중공업,071970,정기주주총회결과,STX중공업,2020-03-27
451,15:40,계양전기,012200,정기주주총회결과,계양전기,2020-03-27
450,15:40,애경산업,018250,주식등의대량보유상황보고서(일반),AK홀딩스,2020-03-27
449,15:39,갤럭시아에스엠,011420,정기주주총회결과,갤럭시아 에스엠,2020-03-27
448,15:39,애경유화,161000,주식등의대량보유상황보고서(일반),AK홀딩스,2020-03-27
447,15:39,부광약품,003000,[연결포함]사업보고서(일반법인),부광약품,2020-03-27
446,15:38,동일산업,004890,사외이사의선임ㆍ해임또는중도퇴임에관한신고,동일산업,2020-03-27
445,15:38,케이씨씨,002380,동일인등출자계열회사와의상품ㆍ용역거래,케이씨씨,2020-03-27
444,15:38,아이에스동서,010780,기업설명회(IR) 개최(안내공시),아이에스동서,2020-03-27
443,15:38,DSR,155660,사외이사의선임ㆍ해임또는중도퇴임에관한신고,DSR,2020-03-27
442,15:37,아이에스동서,010780,정기주주총회결과,아이에스동서,2020-03-27
441,15:37,동일산업,004890,사외이사의선임ㆍ해임또는중도퇴임에관한신고,동일산업,2020-03-27
440,15:37,팜스코,036580,[연결포함]사업보고서(일반법인),팜스코,2020-03-27
439,15:37,GS,078930,임원ㆍ주요주주특정증권등소유상황보고서,허연수,2020-03-27
438,15:36,DSR,155660,사외이사의선임ㆍ해임또는중도퇴임에관한신고,DSR,2020-03-27
437,15:35,일정실업,008500,[연결포함]사업보고서(일반법인),일정실업,2020-03-27
436,15:35,LF,093050,사외이사의선임ㆍ해임또는중도퇴임에관한신고,LF,2020-03-27
435,15:34,DSR,155660,사외이사의선임ㆍ해임또는중도퇴임에관한신고,DSR,2020-03-27
434,15:34,써니전자,004770,[연결포함]사업보고서(일반법인),써니전자,2020-03-27
433,15:33,고려제강,002240,대표이사(대표집행임원) 변경(안내공시),고려제강,2020-03-27
432,15:32,동일산업,004890,정기주주총회결과,동일산업,2020-03-27
431,15:32,GS건설,006360,[연결포함]사업보고서(일반법인),지에스건설,2020-03-27
430,15:32,진에어,272450,신탁계약해지결과보고서,진에어,2020-03-27
429,15:32,삼성바이오로직스,207940,임원ㆍ주요주주특정증권등소유상황보고서,김기중,2020-03-27
428,15:31,케이티,030200,임원ㆍ주요주주특정증권등소유상황보고서,고경우,2020-03-27
427,15:31,케이씨씨,002380,사외이사의선임ㆍ해임또는중도퇴임에관한신고,케이씨씨,2020-03-27
426,15:31,한전산업,130660,정기주주총회결과,한전산업개발,2020-03-27
425,15:30,황금에스티,032560,정기주주총회결과,황금에스티,2020-03-27
424,15:30,LG상사,001120,임원ㆍ주요주주특정증권등소유상황보고서,신동헌,2020-03-27
423,15:30,일진디스플,020760,사외이사의선임ㆍ해임또는중도퇴임에관한신고,일진디스플레이,2020-03-27
422,15:29,전방,000950,최대주주등소유주식변동신고서,전방,2020-03-27
421,15:29,조광피혁,004700,사외이사의선임ㆍ해임또는중도퇴임에관한신고,조광피혁,2020-03-27
420,15:29,갤럭시아에스엠,011420,사외이사의선임ㆍ해임또는중도퇴임에관한신고,갤럭시아 에스엠,2020-03-27
419,15:28,GS글로벌,001250,최대주주등소유주식변동신고서,지에스글로벌,2020-03-27
418,15:28,하나제약,293480,정기주주총회결과,하나제약,2020-03-27
417,15:28,써니전자,004770,사외이사의선임ㆍ해임또는중도퇴임에관한신고,써니전자,2020-03-27
416,15:28,삼부토건,001470,타인에대한채무보증결정,삼부토건,2020-03-27
415,15:28,애경산업,018250,동일인등출자계열회사와의상품ㆍ용역거래,애경산업,2020-03-27
414,15:27,녹십자,006280,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단,2020-03-27
413,15:27,효성,004800,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단,2020-03-27
412,15:26,써니전자,004770,사외이사의선임ㆍ해임또는중도퇴임에관한신고,써니전자,2020-03-27
411,15:26,GS글로벌,001250,임원ㆍ주요주주특정증권등소유상황보고서,김석환,2020-03-27
410,15:25,삼성증권,016360,[연결포함]일괄신고추가서류(파생결합사채-주가연계파생결합사채),삼성증권,2020-03-27
409,15:25,사조동아원,008040,정기주주총회결과,사조동아원,2020-03-27
408,15:25,한미반도체,042700,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단,2020-03-27
407,15:24,애경산업,018250,주식매수선택권부여에관한신고,애경산업,2020-03-27
406,15:24,케이씨씨,002380,사외이사의선임ㆍ해임또는중도퇴임에관한신고,케이씨씨,2020-03-27
405,15:24,일진홀딩스,015860,[연결포함]사업보고서(일반법인),일진홀딩스,2020-03-27
404,15:24,써니전자,004770,정기주주총회결과,써니전자,2020-03-27
403,15:22,일진디스플,020760,정기주주총회결과,일진디스플레이,2020-03-27
402,15:21,KEC,092220,사외이사의선임ㆍ해임또는중도퇴임에관한신고,케이이씨,2020-03-27
401,15:21,한국쉘석유,002960,정기주주총회결과,한국쉘석유,2020-03-27
400,15:21,사조동아원,008040,사외이사의선임ㆍ해임또는중도퇴임에관한신고,사조동아원,2020-03-27
399,15:21,GS글로벌,001250,임원ㆍ주요주주특정증권등소유상황보고서,정택근,2020-03-27
398,15:20,KEC,092220,정기주주총회결과,케이이씨,2020-03-27
397,15:20,케이씨씨,002380,사외이사의선임ㆍ해임또는중도퇴임에관한신고,케이씨씨,2020-03-27
396,15:18,녹십자,006280,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단,2020-03-27
395,15:18,애경산업,018250,정기주주총회결과,애경산업,2020-03-27
394,15:17,효성,004800,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단,2020-03-27
393,15:17,태광산업,003240,정기주주총회결과,태광산업,2020-03-27
392,15:17,CJ제일제당,097950,사외이사의선임ㆍ해임또는중도퇴임에관한신고,CJ제일제당,2020-03-27
391,15:17,LF,093050,정기주주총회결과,LF,2020-03-27
390,15:17,포스코,005490,임원ㆍ주요주주특정증권등소유상황보고서,이희근,2020-03-27
389,15:16,GS,078930,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단,2020-03-27
388,15:16,DSR,155660,정기주주총회결과,DSR,2020-03-27
387,15:15,효성,004800,임원ㆍ주요주주특정증권등소유상황보고서,국민연금공단,2020-03-27
386,15:14,케이티,030200,임원ㆍ주요주주특정증권등소유상황보고서,임종택,2020-03-27
385,15:13,조광피혁,004700,정기주주총회결과,조광피혁,2020-03-27
384,15:13,태광산업,003240,동일인등출자계열회사와의상품ㆍ용역거래,태광산업,2020-03-27
383,15:12,신화실업,001770,사외이사의선임ㆍ해임또는중도퇴임에관한신고,신화실업,2020-03-27
382,15:11,CJ제일제당,097950,대표이사(대표집행임원) 변경(안내공시),CJ제일제당,2020-03-27
381,15:11,한국카본,017960,정기주주총회결과,한국카본,2020-03-27
380,15:11,OCI,010060,최대주주등소유주식변동신고서,OCI,2020-03-27
379,15:10,태광산업,003240,사외이사의선임ㆍ해임또는중도퇴임에관한신고,태광산업,2020-03-27
378,15:10,사조씨푸드,014710,사외이사의선임ㆍ해임또는중도퇴임에관한신고,사조씨푸드,2020-03-27
377,15:08,이수화학,005950,정기주주총회결과,이수화학,2020-03-27
376,15:08,모나미,005360,임원ㆍ주요주주특정증권등소유상황보고서,김경조,2020-03-27
375,15:08,SBS,034120,특수관계인에대한출자,SBS,2020-03-27
374,15:08,삼익THK,004380,사외이사의선임ㆍ해임또는중도퇴임에관한신고,삼익THK,2020-03-27
373,15:08,극동유화,014530,정기주주총회결과,극동유화,2020-03-27
372,15:07,청호컴넷,012600,주식등의대량보유상황보고서(일반),청호엔터프라이스,2020-03-27
371,15:06,포스코,005490,임원ㆍ주요주주특정증권등소유상황보고서,김대업,2020-03-27
370,15:03,사조씨푸드,014710,대표이사(대표집행임원) 변경(안내공시),사조씨푸드,2020-03-27
369,15:03,선창산업,002820,정기주주총회결과,선창산업,2020-03-27
368,15:02,대상,001680,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대상,2020-03-27
367,15:01,대상,001680,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대상,2020-03-27
366,15:00,자이에스앤디,317400,사업보고서(일반법인),자이에스앤디,2020-03-27
365,15:00,GS글로벌,001250,임원ㆍ주요주주특정증권등소유상황보고서,김경종,2020-03-27
364,15:00,동아타이어,282690,임원ㆍ주요주주특정증권등소유상황보고서,이병현,2020-03-27
363,15:00,대상,001680,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대상,2020-03-27
362,14:59,대상,001680,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대상,2020-03-27
361,14:59,삼익THK,004380,정기주주총회결과,삼익THK,2020-03-27
360,14:58,세아홀딩스,058650,사외이사의선임ㆍ해임또는중도퇴임에관한신고,세아홀딩스,2020-03-27
359,14:58,포스코,005490,임원ㆍ주요주주특정증권등소유상황보고서,정경진,2020-03-27
358,14:58,대상,001680,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대상,2020-03-27
357,14:58,삼화페인트공업,000390,[연결포함]사업보고서(일반법인),삼화페인트공업,2020-03-27
356,14:57,퍼스텍,010820,사외이사의선임ㆍ해임또는중도퇴임에관한신고,퍼스텍,2020-03-27
355,14:57,대상,001680,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대상,2020-03-27
354,14:57,퍼스텍,010820,사외이사의선임ㆍ해임또는중도퇴임에관한신고,퍼스텍,2020-03-27
353,14:57,대상홀딩스,084690,대표이사(대표집행임원) 변경(안내공시),대상홀딩스,2020-03-27
352,14:56,세아제강,306200,임원ㆍ주요주주특정증권등소유상황보고서,이태성,2020-03-27
351,14:55,퍼스텍,010820,정기주주총회결과,퍼스텍,2020-03-27
350,14:55,대상,001680,정기주주총회결과,대상,2020-03-27
349,14:55,동아타이어,282690,주식등의대량보유상황보고서(일반),김만수,2020-03-27
348,14:55,대창단조,015230,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대창단조,2020-03-27
347,14:54,비상교육,100220,정기주주총회결과,비상교육,2020-03-27
346,14:54,대창단조,015230,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대창단조,2020-03-27
345,14:54,GS글로벌,001250,사외이사의선임ㆍ해임또는중도퇴임에관한신고,지에스글로벌,2020-03-27
344,14:53,사조씨푸드,014710,정기주주총회결과,사조씨푸드,2020-03-27
343,14:53,대창단조,015230,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대창단조,2020-03-27
342,14:53,포스코,005490,임원ㆍ주요주주특정증권등소유상황보고서,김상균,2020-03-27
341,14:52,대상홀딩스,084690,정기주주총회결과,대상홀딩스,2020-03-27
340,14:52,대상홀딩스,084690,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대상홀딩스,2020-03-27
339,14:51,케이씨씨,002380,정기주주총회결과,케이씨씨,2020-03-27
338,14:51,GS글로벌,001250,사외이사의선임ㆍ해임또는중도퇴임에관한신고,지에스글로벌,2020-03-27
337,14:51,GS,078930,사외이사의선임ㆍ해임또는중도퇴임에관한신고,GS,2020-03-27
336,14:51,대상홀딩스,084690,사외이사의선임ㆍ해임또는중도퇴임에관한신고,대상홀딩스,2020-03-27
335,14:50,DB,012030,사외이사의선임ㆍ해임또는중도퇴임에관한신고,DB Inc.,2020-03-27
334,14:50,KISCO홀딩스,001940,사외이사의선임ㆍ해임또는중도퇴임에관한신고,KISCO홀딩스,2020-03-27
333,14:49,세아홀딩스,058650,임원ㆍ주요주주특정증권등소유상황보고서,이순형(李舜珩),2020-03-27
332,14:49,청호컴넷,012600,정기주주총회결과,청호컴넷,2020-03-27
331,14:49,신영증권,001720,증권발행실적보고서,신영증권,2020-03-27
330,14:49,DB,012030,사외이사의선임ㆍ해임또는중도퇴임에관한신고,DB Inc.,2020-03-27
329,14:48,미래에셋자산운용,036320,ETF 추가 ㆍ 변경상장신청서(수량변경)(일괄공시),미래에셋자산운용,2020-03-27
328,14:48,삼성증권,016360,투자설명서[일괄신고-사채],삼성증권,2020-03-27
327,14:48,KISCO홀딩스,001940,사외이사의선임ㆍ해임또는중도퇴임에관한신고,KISCO홀딩스,2020-03-27
326,14:48,한국투자신탁운용,047240,ETF 추가 ㆍ 변경상장신청서(수량변경)(일괄공시),한국투자신탁운용,2020-03-27
325,14:48,KISCO홀딩스,001940,정기주주총회결과,KISCO홀딩스,2020-03-27
324,14:47,신화실업,001770,정기주주총회결과,신화실업,2020-03-27
323,14:46,유니온,000910,정기주주총회결과,유니온,2020-03-27
322,14:46,에이블씨엔씨,078520,사외이사의선임ㆍ해임또는중도퇴임에관한신고,에이블씨엔씨,2020-03-27
321,14:46,DB,012030,사외이사의선임ㆍ해임또는중도퇴임에관한신고,DB Inc.,2020-03-27
320,14:46,KISCO홀딩스,001940,사외이사의선임ㆍ해임또는중도퇴임에관한신고,KISCO홀딩스,2020-03-27
319,14:46,세아제강지주,003030,임원ㆍ주요주주특정증권등소유상황보고서,이태성,2020-03-27
318,14:46,세아홀딩스,058650,정기주주총회결과,세아홀딩스,2020-03-27
317,14:45,삼성증권,016360,투자설명서[일괄신고-사채],삼성증권,2020-03-27
316,14:45,GS글로벌,001250,정기주주총회결과,지에스글로벌,2020-03-27
315,14:45,DSR제강,069730,사외이사의선임ㆍ해임또는중도퇴임에관한신고,DSR제강,2020-03-27
314,14:45,DB,012030,정기주주총회결과,DB Inc.,2020-03-27
313,14:43,대신증권,003540,투자설명서[일괄신고-사채],대신증권,2020-03-27
312,14:43,DSR제강,069730,사외이사의선임ㆍ해임또는중도퇴임에관한신고,DSR제강,2020-03-27
311,14:42,에이블씨엔씨,078520,사외이사의선임ㆍ해임또는중도퇴임에관한신고,에이블씨엔씨,2020-03-27
310,14:41,한국철강,104700,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한국철강,2020-03-27
309,14:40,삼성증권,016360,[연결포함]일괄신고추가서류(파생결합사채-주가연계파생결합사채),삼성증권,2020-03-27
308,14:40,대원화성,024890,정기주주총회결과,대원화성,2020-03-27
307,14:40,세아제강,306200,임원ㆍ주요주주특정증권등소유상황보고서,세아제강지주,2020-03-27
306,14:39,오뚜기,007310,정기주주총회결과,오뚜기,2020-03-27
305,14:39,동아타이어,282690,최대주주등소유주식변동신고서,동아타이어공업,2020-03-27
304,14:39,키위미디어그룹,012170,주식등의대량보유상황보고서(약식),비즈솔루션랩,2020-03-27
303,14:39,한국철강,104700,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한국철강,2020-03-27
302,14:38,메타랩스,090370,임원ㆍ주요주주특정증권등소유상황보고서,전태준,2020-03-27
301,14:38,롯데쇼핑,023530,임원ㆍ주요주주특정증권등소유상황보고서,남승우,2020-03-27
300,14:38,우리들휴브레인,118000,유상증자 또는 주식관련사채 등의 발행결과(자율공시),우리들휴브레인,2020-03-27
299,14:37,에이블씨엔씨,078520,사외이사의선임ㆍ해임또는중도퇴임에관한신고,에이블씨엔씨,2020-03-27
298,14:37,메타랩스,090370,임원ㆍ주요주주특정증권등소유상황보고서,이수진,2020-03-27
297,14:37,신영증권,001720,증권발행실적보고서,신영증권,2020-03-27
296,14:37,유수홀딩스,000700,감사보고서 제출,유수홀딩스,2020-03-27
295,14:37,한국철강,104700,사외이사의선임ㆍ해임또는중도퇴임에관한신고,한국철강,2020-03-27
294,14:37,대신증권,003540,[연결포함]일괄신고추가서류(파생결합사채-주가연계파생결합사채),대신증권,2020-03-27
293,14:37,애경유화,161000,정기주주총회결과,애경유화,2020-03-27
292,14:36,세아제강,306200,주식등의대량보유상황보고서(일반),세아제강지주,2020-03-27
291,14:36,동아타이어,282690,사외이사의선임ㆍ해임또는중도퇴임에관한신고,동아타이어공업,2020-03-27
290,14:36,메타랩스,090370,사외이사의선임ㆍ해임또는중도퇴임에관한신고,메타랩스,2020-03-27
289,14:35,메타랩스,090370,사외이사의선임ㆍ해임또는중도퇴임에관한신고,메타랩스,2020-03-27
288,14:35,동아타이어,282690,사외이사의선임ㆍ해임또는중도퇴임에관한신고,동아타이어공업,2020-03-27
287,14:35,메타랩스,090370,사외이사의선임ㆍ해임또는중도퇴임에관한신고,메타랩스,2020-03-27
286,14:34,삼성증권,016360,[연결포함]일괄신고추가서류(파생결합사채-주가연계파생결합사채),삼성증권,2020-03-27
285,14:34,삼화전기,009470,정기주주총회결과,삼화전기,2020-03-27
284,14:33,세아제강지주,003030,임원ㆍ주요주주특정증권등소유상황보고서,에이팩인베스터스,2020-03-27
283,14:33,동아타이어,282690,사외이사의선임ㆍ해임또는중도퇴임에관한신고,동아타이어공업,2020-03-27
